Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,
2024-12-02,238.28831481933594,170.50543212890625,426.8498229980469,357.0899963378906,239.48179223890946,171.09204112840575,428.8504539576372,360.0,235.8715241828912,167.60219850791555,417.2724796995242,351.1499938964844,235.98092716494563,167.8010472162495,417.52999772728793,352.3800048828125,48137100,23789100,20207200,77986500
2024-12-03,241.3316650390625,170.35629272460938,427.0676574707031,351.4200134277344,241.44106801091166,171.6885958252668,428.32547569363487,355.69000244140625,237.60203896586935,169.86911564054563,423.6407942127541,348.20001220703125,238.5070985351772,170.5054406416943,425.72067515411175,351.79998779296875,38861000,22248700,18302000,58267200
2024-12-04,241.68971252441406,173.36888122558594,433.22802734375,357.92999267578125,242.78374225546824,173.9057894087997,435.4564646159383,358.1000061035156,239.9392801306149,170.0778874212496,428.48392353237045,348.6000061035156,241.55047375645148,170.16736706139073,428.8800841135143,353.0,44383900,31615100,26009400,50810900
2024-12-05,241.71957397460938,171.64883422851562,438.37823486328125,369.489990234375,243.21142457935758,175.049197416876,440.39869339406243,375.42999267578125,240.81452947473787,171.3406164358,431.99006528414975,359.5,242.6644248316612,174.35321930893994,433.72329450893346,359.8699951171875,40033900,21356200,21697800,81403600
2024-12-06,241.5206298828125,173.70693969726562,439.31915283203125,389.2200012207031,243.30091318780651,174.07481055205204,441.8249059308298,389.489990234375,240.76476447856876,170.87329640646647,437.53638459654593,370.79998779296875,241.59025685240857,171.0423185605895,438.0613042504407,377.4200134277344,36870600,21462400,18821000,81455800
2024-12-09,245.40939331054688,174.56297302246094,441.7456359863281,389.7900085449219,245.89673657618508,175.44887679032834,444.03349609525384,404.79998779296875,240.43655859300793,172.85088694703188,436.2785468030062,378.010009765625,240.51612576959502,173.15947313956298,438.35842787251636,397.6099853515625,44649200,25389600,19144400,96359200
2024-12-10,246.4238739013672,184.31788635253906,439.08135986328125,400.989990234375,246.861485816723,185.5024126630823,445.3110884832869,409.7300109863281,244.0070681600661,180.21685055142655,437.36795856004716,390.8500061035156,245.54865007065558,182.00857038298057,440.1312292230723,392.67999267578125,36914800,54813000,18469500,97563600
2024-12-11,245.1508331298828,194.50079345703125,444.68719482421875,424.7699890136719,249.43741460876686,194.7098337526011,446.0341772846715,424.8800048828125,244.92207178593077,183.99935507018319,439.7945337941877,402.3800048828125,246.61284788068906,184.45722971599074,439.7945337941877,409.70001220703125,45205800,67894100,19200200,104287600
2024-12-12,246.6128387451172,191.07664489746094,445.2516784667969,418.1000061035156,247.3885997871069,194.28181312365592,451.78843398650577,429.29998779296875,244.34521203481492,190.82779534779633,444.8059789125675,415.0,245.54864477609476,194.10264873841155,444.8059789125675,424.8399963378906,32777500,34817500,20834800,87752200
2024-12-13,246.7819061279297,188.94647216796875,442.983642578125,436.2300109863281,247.9355922748061,191.84306905787375,447.10377945438483,436.29998779296875,244.90217516923994,188.7672926142497,441.30983602760955,415.7099914550781,246.47359279661413,190.13098313311997,444.142443353527,420.0,33155300,25143500,20177800,89000200
2024-12-16,249.6761016845703,195.75498962402344,447.26226806640625,463.0199890136719,250.01426601000418,198.08421748080238,447.8466102847365,463.19000244140625,246.30452004436617,191.733572884141,441.0127411892908,436.1499938964844,246.64268436980004,191.98242240358925,442.9836607244317,441.0899963378906,51694800,44934900,23598800,114083800
2024-12-17,252.1028289794922,194.52069091796875,450.104736328125,479.8599853515625,252.45093348613432,200.4930793963414,450.92679906279125,483.989990234375,248.42293425963442,194.082713332717,445.26161469090005,457.510009765625,248.72130738305802,196.3422712265007,446.6878170659997,475.8999938964844,51356400,43504000,22733500,131223000
2024-12-18,246.7023468017578,187.5330047607422,433.1983337402344,440.1300048828125,252.89849494785605,196.09343489769404,448.3120705924071,488.5400085449219,246.39403346062903,186.87605352724106,432.83185420697276,427.010009765625,250.7900177691265,194.3216274116736,446.9948298056794,466.5,56774100,34166100,24444500,149340800
2024-12-19,248.432861328125,187.64248657226562,432.841796875,436.1700134277344,250.63086087269232,192.1416901461699,438.93285336164837,456.3599853515625,245.74753371109492,187.513095150107,432.1386095010433,420.0199890136719,246.15530978567995,190.748138909751,437.38780577162396,451.8800048828125,60882300,32265200,22963700,118566100
2024-12-20,253.10736083984375,190.52914428710938,432.4159240722656,421.05999755859375,253.6145845456153,192.00232914747002,439.48748337745457,447.0799865722656,244.35516822034685,184.3676279309519,424.5223020050907,417.6400146484375,246.69239156062656,184.925048408463,428.9593493416428,425.510009765625,147495300,63462900,64263700,132216200
2024-12-23,253.8831024169922,193.73434448242188,431.078857421875,430.6000061035156,254.26102752773247,194.20218282242337,433.4558513948008,434.510009765625,252.07298333460633,189.2749498878787,428.6820357713906,415.4100036621094,253.38581895601413,191.73358450411797,432.5545685943141,431.0,40858800,25675000,19152500,72698100
2024-12-24,256.7972106933594,195.20753479003906,435.1197204589844,462.2799987792969,256.80713572411884,195.20753479003906,435.3871522905164,462.7799987792969,253.90300191480816,192.8882552424337,430.02899474815183,435.1400146484375,254.10192745486222,193.9433748674021,430.484577930417,435.8999938964844,23234700,10403300,7164500,59551800
2024-12-26,257.61273193359375,194.6998748779297,433.9114074707031,454.1300048828125,258.6868812844183,195.84457662010342,436.7143034093448,465.3299865722656,256.23029959445824,193.48548797808414,432.44561022869516,451.0199890136719,256.78725468311694,194.2519335810559,434.8721127935591,465.1600036621094,27237100,12046600,8194200,76366400
2024-12-27,254.20135498046875,191.8729248046875,426.4040832519531,431.6600036621094,257.29447387899233,194.42115659969988,431.04913980352325,450.0,251.68510189149424,189.77263428806026,422.2641488688207,426.5,256.4291751646687,194.05284898883724,430.4350863105853,449.5199890136719,42355300,18891400,18117700,82666800
2024-12-30,250.8297882080078,190.35995483398438,420.7586669921875,417.4100036621094,252.1227283114492,191.66392402935992,423.45260132830686,427.0,249.38766912858338,188.2497003483825,417.8567536350218,415.75,250.85962400320443,188.92657901389887,421.97689027997586,419.3999938964844,35557500,14264700,13158700,64941000
2024-12-31,249.05946350097656,188.42886352539062,417.4606018066406,403.8399963378906,251.90392569582917,191.07662611886298,422.64049156656444,427.92999267578125,248.07483671879714,187.6424905201336,416.6286554798762,402.5400085449219,251.0684930674946,190.2006709297877,422.016524265212,423.7900085449219,39480700,17466900,13246500,76825100
2025-01-02,242.52517700195312,188.5582733154297,414.5685729980469,379.2799987792969,247.74665392379396,191.1164539742449,421.98681399014663,392.7300109863281,240.5062071395791,186.63716208422355,410.87433837182135,373.0400085449219,247.57756417344766,189.77266033181004,421.4519805555425,390.1000061035156,55740700,20370800,16896500,109710700
2025-01-03,242.03781127929688,190.9073944091797,419.2928771972656,410.44000244140625,242.853348279154,192.32087307336826,419.96635323692743,411.8800048828125,240.57579666249651,189.10572628313417,415.51939233739597,379.45001220703125,242.03781127929688,190.489329030918,417.0446121521978,381.4800109863281,40244100,18596200,16662900,95423300
2025-01-06,243.66891479492188,195.96401977539062,423.7497863769531,411.04998779296875,245.98625772407811,197.30781329054136,430.15778356293015,426.42999267578125,241.87869116125097,192.9579284385956,421.4025036603563,401.70001220703125,242.98266113735735,193.08731986382298,423.8983428352595,423.20001220703125,45045600,29563600,20573600,85516500
2025-01-07,240.89407348632812,194.59039306640625,418.3222961425781,394.3599853515625,244.215923537777,200.0750314967655,426.52294519780327,414.3299865722656,240.0387452815234,193.70448930563006,416.7673346717813,390.0,241.6598791297847,196.20293323603758,424.88876369017254,405.8299865722656,40856000,26487200,18139100,75699500
2025-01-08,241.38140869140625,193.05746459960938,420.4913024902344,394.94000244140625,242.38593107741448,195.38669258245946,422.87821031177674,402.5,238.74581220273618,191.49469743094454,417.5002550030301,387.3999938964844,240.6056476428208,191.683825506133,419.4018380991605,392.95001220703125,37628900,24864800,15054600,73038800
2025-01-10,235.5631866455078,191.15625,414.93505859375,394.739990234375,238.85520080045117,195.61564455345277,420.63983782074297,399.2799987792969,231.73409784256125,189.4342154897214,411.042698272716,377.2900085449219,238.70600665338932,193.40585949210492,420.56061778951556,391.3999938964844,61710900,26665200,20201100,62287300
2025-01-13,233.12649536132812,190.1309814453125,413.1919250488281,403.30999755859375,233.39503269669683,190.3001972959748,414.48936844362913,403.7900085449219,228.47192915300568,186.49778453538255,408.3388895039501,380.07000732421875,232.2612269401141,189.19532001022134,411.2606004893305,383.2099914550781,49630700,21823700,17604800,67580500
2025-01-14,232.01258850097656,188.78721618652344,411.6864929199219,396.3599853515625,234.8371551382162,191.09653198927745,415.7174656234234,422.6400146484375,231.20699165927476,187.4434226127788,406.783918522941,394.5400085449219,233.47460320476435,190.35994708125565,413.80596878606093,414.3399963378906,39435300,17174900,16935900,84565000
2025-01-15,236.57765197753906,194.65011596679688,422.2245178222656,428.2200012207031,237.66174156203553,195.45638605757955,424.04688082339095,429.79998779296875,233.15633900368562,190.97709427450172,414.2615595275802,405.6600036621094,233.36520475508792,192.20142977574318,415.11333355996726,409.8999938964844,39832000,21776000,19637800,81375500
2025-01-16,227.01986694335938,192.02223205566406,420.5110778808594,413.82000732421875,236.71689557722044,194.5803970206782,425.3740271428382,424.0,226.79112077355302,191.92268618011735,420.3229265289763,409.1300048828125,236.06049286491137,193.24656734433407,424.5916197701724,423.489990234375,71759100,17815400,15300000,68335200
2025-01-17,228.73049926757812,195.09805297851562,424.91845703125,426.5,231.02794645733286,196.3223885479787,430.31623990051855,439.739990234375,227.23864886634655,192.85840696218062,424.06671321451194,419.75,230.85887189963304,195.62561282505547,429.9299628963343,421.5,68488300,27735100,26197500,94991400
2025-01-21,221.43040466308594,197.13861083984375,424.3935241699219,424.07000732421875,223.20073277609362,201.3590893649602,426.7705180269004,433.20001220703125,218.18812158355374,196.95943127097462,421.52132200002626,406.30999755859375,222.78301644137267,198.1539212272468,426.0772445238866,432.6400146484375,98070400,29971300,26085700,87320900
2025-01-22,222.6139373779297,197.45712280273438,441.9239196777344,415.1099853515625,222.9023551356524,199.5574134711185,442.98364251820686,428.0,218.59587812819439,196.62099201618707,431.82165779523024,414.5899963378906,218.59587812819439,198.14394994474472,433.366705345479,416.80999755859375,64126500,26200600,27803800,60963300
2025-01-23,222.44485473632812,197.0689239501953,442.4289855957031,412.3800048828125,225.7965406078772,199.3782549776066,442.46861072225846,420.7300109863281,221.09224303438072,194.30171827365388,437.26892363486763,408.95001220703125,223.51898889751178,197.22819130144518,437.7641319289048,416.05999755859375,60234800,26951400,18389300,50690600
2025-01-24,221.5696258544922,199.28866577148438,439.8044128417969,406.5799865722656,224.4041477572621,199.9754777209976,442.3695883246394,418.8800048828125,220.2070739772995,197.08882922694013,437.169900939795,405.7799987792969,223.55875977197638,197.18837511510904,440.89387719602587,414.45001220703125,54697900,23877500,15549500,56427100
2025-01-27,228.61117553710938,190.9273223876953,430.39544677734375,397.1499938964844,230.888727332658,195.97399844848505,431.0293279263355,406.69000244140625,222.76311661057002,189.85229053116194,419.4414413066827,389.0,222.80290778981754,191.5245673708486,419.9465634582157,394.79998779296875,94863400,41728900,35647800,58125500
2025-01-28,236.96551513671875,194.4012451171875,442.9143371582031,398.0899963378906,238.88503723433337,194.58040947836048,444.08302154903276,400.5899963378906,229.55599442275542,189.80249572901596,427.24593852989443,386.5,229.5957855991,191.86297701391987,430.43508134605355,396.9100036621094,75707600,24157900,23491700,48910700
2025-01-29,238.05955505371094,194.5107421875,438.0909729003906,389.1000061035156,238.55683854812662,195.88438120776217,442.5973866839753,398.5899963378906,232.73861559310797,192.5398430560715,436.17947606614763,384.4800109863281,232.84801856891494,194.66004582386458,442.409205107017,395.2099914550781,45486100,18218300,23581400,68033600
2025-01-30,236.29916381835938,199.9456329345703,411.01300048828125,400.2799987792969,239.48177510143526,200.4731927690754,418.8075747745586,412.5,235.9212386876704,196.76036171060426,409.20055129765046,384.4100036621094,237.37329797187644,197.0888449414686,414.75677425796516,410.7799987792969,55658300,24354700,54586300,98092900
2025-01-31,234.71778869628906,203.0811309814453,411.08233642578125,404.6000061035156,245.84699474947953,204.5344037474068,416.6583870568431,419.989990234375,232.1716998572169,200.87134591508243,410.933779971825,401.3399963378906,245.84699474947953,201.0704225036096,414.964783031506,401.5299987792969,100959800,32001100,34161900,83283600
2025-02-03,226.77120971679688,200.303955078125,406.9820556640625,383.67999267578125,230.5704628324937,202.8123625387659,411.4290171061556,389.1700134277344,224.47376244068877,199.17916555521708,404.7437041840203,374.3599853515625,228.7404632470789,199.76644678798675,407.6555317858933,386.67999267578125,73063300,27838300,25679100,93732100
2025-02-04,231.53518676757812,205.43028259277344,408.4180908203125,392.2099914550781,231.8633956790269,206.09719755510824,409.9532546940812,394.0,225.4185909783935,201.8767037764101,405.81329031153365,381.3999938964844,226.01533721300711,202.4540365472158,408.7350313881363,382.6300048828125,45067300,43856400,20532100,57072200
2025-02-05,231.20697021484375,190.4495391845703,409.32928466796875,378.1700134277344,231.4058805611787,191.86300280413045,409.8640878693508,388.3900146484375,227.02979223826367,187.16472209106553,406.46696618877354,375.5299987792969,227.2883741709104,190.19074112078758,408.39829064688985,387.510009765625,39620300,70373900,16316700,57223300
2025-02-06,231.95291137695312,190.71829223632812,411.8350524902344,374.32000732421875,232.5297620441898,191.21599131294843,414.19224891795665,375.3999938964844,229.17806101517482,187.85154069465264,410.0324869601977,363.17999267578125,230.03338922164468,188.62795003909466,410.0324869601977,373.0299987792969,29925300,29297400,16309800,77918200
2025-02-07,226.39329528808594,184.48707580566406,405.8232116699219,361.6199951171875,232.72868233994458,190.3001969256679,414.63791357819275,380.54998779296875,226.02529517161955,182.39674895869484,404.1890302854019,360.3399963378906,231.33629458433444,190.17080550398342,412.48872643025265,370.19000244140625,39707200,49315000,22886800,70298300
2025-02-10,226.66207885742188,185.6118927001953,408.26953125,350.7300109863281,229.58932279803912,187.33392723255807,411.4784713555885,362.70001220703125,226.21403472606798,185.00469922620795,406.982001762604,350.510009765625,228.57376015165607,186.4878479252447,409.7452423090315,356.2099914550781,33115600,23105600,20817900,77514900
2025-02-11,231.61053466796875,184.46719360351562,407.49700927734375,328.5,234.2092091135714,186.07973375626966,408.53693461973535,349.3699951171875,227.1400288616486,183.43197101543439,405.37750324031913,325.1000061035156,227.20971719471092,184.17851963260873,405.71427148321067,345.79998779296875,53718400,21239500,18140600,118543400
2025-02-12,235.84210205078125,182.76504516601562,405.1199951171875,336.510009765625,235.93172304376256,184.25814231125668,406.8135989590122,346.3999938964844,229.67896101319025,180.9932377687485,400.49473651773883,329.1199951171875,230.19670873650108,182.37684051579572,403.3075158999609,329.94000244140625,45243300,22072600,19121700,105382700
2025-02-13,240.48187255859375,185.2834014892578,406.6056213378906,355.94000244140625,241.28835511000761,185.42275661553663,407.0612044905901,358.69000244140625,234.54774465400956,182.29720719308074,402.465657162982,342.8500061035156,235.8819260401158,183.47178484763324,403.0995382668374,345.0,53614100,21402500,23891700,89441500
2025-02-14,243.53855895996094,184.37759399414062,404.5158386230469,355.8399963378906,244.484433375407,185.54220800020582,404.99124946496545,362.0,239.94422402720738,183.4717932262479,401.99028842093395,347.5,240.2030902821229,184.20837813225802,403.88198772560423,360.6199951171875,40896200,20448400,22758500,68277300
2025-02-18,243.4091339111328,182.92431640625,405.7142639160156,354.1099853515625,244.1160443880909,185.10424071494356,406.6650553734785,359.1000061035156,240.79054182412452,180.90365944170068,402.6043413346739,350.0199890136719,243.09051524526637,184.74589678490392,404.08996621044764,355.010009765625,48822500,29916700,21423100,51631700
2025-02-19,243.80735778808594,184.41741943359375,410.7950744628906,360.55999755859375,244.94241003871878,184.60654751219354,411.50817561028913,367.3399963378906,242.1047870084227,182.74514264416922,403.74331324145845,353.6700134277344,243.59827761149603,183.22294469175932,403.9711199361536,354.0,32204200,19549400,24114200,67094400
2025-02-20,244.76321411132812,183.71067810058594,412.968505859375,354.3999938964844,245.70908851524857,184.4572267048234,416.1243389128722,362.29998779296875,243.2298884862767,181.87914917011352,409.40578409861945,348.0,243.87707690453925,183.9495791218272,412.134891295379,361.510009765625,32316900,20441500,23508700,45965400
2025-02-21,244.48443603515625,178.83322143554688,405.108642578125,337.79998779296875,247.61080936192474,184.48707519951907,414.8738801834256,354.9800109863281,244.15586625078134,178.25588873059436,404.79109677447474,334.4200134277344,244.88269415360097,184.29794713548316,414.16928284227896,353.44000244140625,53197400,35199200,27524800,74058600
2025-02-24,246.0277099609375,178.42510986328125,400.93060302734375,330.5299987792969,247.7800669312537,182.27729565940143,406.2597995139474,342.3999938964844,243.3593319822528,178.06676593885823,396.286166676689,324.70001220703125,243.86711335623195,181.15250613186586,405.40634791593595,338.1400146484375,51326400,29854200,26443700,76052300
2025-02-25,245.9679718017578,174.6127471923828,394.876953125,302.79998779296875,248.91513366913293,177.91747644578498,398.8664306026397,328.8900146484375,243.84722519384715,173.8861107726199,393.6860882830661,297.25,246.92381259977986,177.2206855678133,398.05265327493277,327.0199890136719,48013300,41913400,29387400,134228800
2025-02-26,239.31695556640625,171.93511962890625,396.69305419921875,290.79998779296875,243.91690216055417,175.26970953461128,400.53364695077397,309.0,238.0922974197643,170.79041782229913,391.25467770642615,288.0400085449219,243.26972892021308,174.26436286262216,394.9861207223364,303.7099914550781,44433600,35431300,19619000,100118300
2025-02-27,236.27024841308594,167.72457885742188,389.54779052734375,281.95001220703125,241.40786042901627,173.75668887755327,402.6574203650982,297.2300109863281,236.0312844149354,167.1671583548918,389.19054012926085,280.8800048828125,238.37109275336516,173.18931986196714,398.22137954122604,291.1600036621094,41153600,39991000,21127400,101748200
2025-02-28,240.79054260253906,169.4963836669922,393.973876953125,292.9800109863281,241.03945773883657,169.82486685567105,394.6090291195634,293.8800048828125,229.20105446423008,166.00254187779413,383.6330593862238,273.6000061035156,235.9217631442628,167.90374066525882,389.67678725566606,279.5,56833400,48130600,32845700,115697000
2025-03-03,236.9970703125,166.24143981933594,385.5384521484375,284.6499938964844,242.97103338088397,172.57217267061702,395.7899873220531,303.94000244140625,235.08540395372597,165.1664079930538,383.2261675615013,277.29998779296875,240.7407483660274,171.13879690224084,395.7899873220531,300.3399963378906,47184000,40770500,23007700,115551400
2025-03-04,234.9061737060547,170.13345336914062,385.6575622558594,272.0400085449219,239.02822274747484,172.49254217135646,389.5974018138781,284.3500061035156,233.6615980851158,165.03701959982106,378.10539295987144,261.8399963378906,236.6784633674393,165.47499722472898,380.487153157592,270.92999267578125,53798100,45388000,29342900,126706600
2025-03-05,234.7169952392578,172.22378540039062,397.9732666015625,279.1000061035156,235.5234777567522,172.98028249678805,398.61835249883035,279.54998779296875,228.23523611666363,168.2820021982634,385.85603973587394,267.7099914550781,234.3983766092207,169.73529012314535,386.3820118850688,272.9200134277344,47227600,30954900,23433100,94042900
2025-03-06,234.30877685546875,171.556884765625,393.8746643066406,263.45001220703125,236.82779659290307,174.00555581661285,399.09468114787944,272.6499938964844,232.14819548977783,169.71539203178713,389.6966277473878,260.0199890136719,233.42263965762712,169.7452527625135,391.28447789138556,272.05999755859375,45170400,28302000,23304600,98451600
2025-03-07,238.03256225585938,173.05990600585938,390.3218688964844,262.6700134277344,240.32256924437755,174.16479845161754,391.80053909690844,266.25,233.74125275300776,169.48643064283362,382.61091150423107,250.72999572753906,234.08974000390756,170.47186499407138,389.3394000020522,259.32000732421875,46273600,27385800,22034100,102369600
2025-03-10,226.4928436279297,165.2968292236328,377.2717590332031,222.14999389648438,235.13518456664028,167.87789100205225,383.4643412864511,253.3699951171875,223.24699590534985,163.12436954047675,374.3540930979484,220.0,234.5178647329352,167.6785699397653,382.90859827837613,252.5399932861328,72071200,43604000,32840100,189076900
2025-03-11,219.8816680908203,163.47315979003906,377.5595397949219,230.5800018310547,224.85997074742775,166.17380218640486,383.0673615053873,237.05999755859375,216.5063794973434,160.81238769070245,374.04642649696916,217.02000427246094,222.83878108425105,164.34016388069963,376.1205440687611,225.30999755859375,76137400,39587400,30380200,174896400
2025-03-12,216.0384063720703,166.5325469970703,380.3581237792969,248.08999633789062,220.78771110845915,167.06071434970798,382.2933209136247,251.83999633789062,213.9773970817033,162.96491596959018,376.0709676751301,241.10000610351562,219.18469713036333,166.00437964443265,380.0405779726452,247.22000122070312,62547500,28372400,24253600,142215700
2025-03-13,208.77008056640625,162.19760131835938,375.892333984375,240.67999267578125,215.899013195213,165.55596711984276,382.39258939479765,248.2899932861328,207.51555384047248,161.5498533800482,374.58238552740926,232.60000610351562,215.01287598245443,165.4662665449778,380.2489960755926,248.1300048828125,61368300,31756200,20473000,114813500
2025-03-14,212.5635528564453,164.91815185546875,385.60791015625,249.97999572753906,213.02154815111564,165.91469633780176,387.2652356448431,251.5800018310547,208.67051688888432,161.88864811378173,376.62667971124,240.72999572753906,210.3332680009786,162.70582188820455,376.8946174814204,247.30999755859375,60107600,31995900,19952800,100242300
2025-03-17,213.07135009765625,163.7222900390625,385.74688720703125,238.00999450683594,214.28605714072168,165.72535422603255,389.7264008785539,245.39999389648438,209.0588394397278,163.10443731189008,382.6406623483486,232.8000030517578,212.3843419118567,164.45973844695973,383.7620820869245,245.05999755859375,48073400,31184300,22474300,111900600
2025-03-18,211.76702880859375,160.11480712890625,380.6062316894531,225.30999755859375,214.21634506867483,163.68243835584954,384.4269877309022,230.10000610351562,210.57223927739028,156.17845929337233,378.2046343736099,222.27999877929688,213.23065092190424,163.11440067725707,384.1292790671939,228.16000366210938,42432400,42074800,19486900,111477600
2025-03-19,214.30596923828125,163.32369995117188,384.8735656738281,235.86000061035156,217.8106832228152,165.29685407475176,386.719419886704,241.41000366210938,212.8224296395377,160.44368655845827,381.0825806498319,229.1999969482422,213.29039128502816,161.20105500840197,382.60095534567967,231.61000061035156,54385400,34275600,19185500,111993800
2025-03-20,213.17091369628906,162.23744201660156,383.9009704589844,236.25999450683594,216.5462020975973,164.3202162999389,388.81337483302246,238.0,211.29906714235267,160.40380384962694,380.36802006472885,230.0500030517578,213.0613904363763,161.01169658179438,382.80932167745146,233.35000610351562,48862900,28138500,18470500,99028300
2025-03-21,217.3228302001953,163.42333984375,388.2874450683594,248.7100067138672,217.8903488075446,163.67247597151626,388.76377892625936,249.52000427246094,210.36315756009637,160.33404577702316,379.8916973941909,234.5500030517578,210.6419412957371,160.65294731947398,380.3085198055768,234.99000549316406,94127800,36625800,39675900,132728700
2025-03-24,219.7721405029297,167.1005859375,390.0935974121094,278.3900146484375,220.5188858867363,167.7383890591239,392.3959786933822,278.6400146484375,217.63147647971348,164.56936942432435,386.84845184017416,256.3299865722656,220.04097309502072,166.492708348571,392.3959786933822,258.0799865722656,44299500,30879100,21004500,169079900
2025-03-25,222.77902221679688,169.9706268310547,392.1578063964844,288.1400146484375,223.12750944589686,170.04039224469534,393.34867131877104,288.20001220703125,219.12495024533285,167.7383768915496,389.65696280253144,271.2799987792969,219.81195837594151,168.3960847024039,390.9272368910712,283.6000061035156,34493600,24174400,15775000,150361500
2025-03-26,220.5686798095703,164.48963928222656,387.0072326660156,272.05999755859375,224.0435405886843,169.0239199788623,392.30665877239477,284.8999938964844,219.51328206033222,164.27039826701778,385.61787512073846,266.510009765625,222.54008343913912,168.41602720143118,391.99901639757354,282.6600036621094,34466100,28901600,16108400,153629800
2025-03-27,222.8786163330078,161.6793975830078,387.6125793457031,273.1300048828125,224.0136687326393,164.84840203770966,389.259971232933,291.8500061035156,219.60288467242046,161.44022141043914,384.4567464670721,271.82000732421875,220.42928473771144,164.06113851285755,387.1660163642304,272.4800109863281,37094800,24508300,13766800,162572100
2025-03-28,216.9544219970703,153.79672241210938,375.92205810546875,263.54998779296875,222.8387793372666,161.26084657481337,386.1735929782764,276.1000061035156,216.73537546649092,153.0991442674789,374.06627026028934,260.57000732421875,220.7080664246457,159.9354404969839,385.1315521729189,275.5799865722656,39818600,48669300,21632000,123809400
2025-03-31,221.1660614013672,154.1056365966797,372.5379943847656,259.1600036621094,224.6409066608951,155.0025205393741,374.20522334023684,260.55999755859375,215.29165561007284,150.13939385440554,364.449889664545,243.36000061035156,216.0682695484103,152.58092477046202,369.7096411618319,249.30999755859375,65299300,54603500,35184700,134008900
2025-04-01,222.22145080566406,156.52725219726562,379.2863464355469,268.4599914550781,222.70931468653842,157.55369181763876,379.9413357760227,277.45001220703125,217.95005911072687,153.0891615011919,370.3944277527412,259.25,218.85611373602535,153.0891615011919,371.80362246362756,263.79998779296875,36412700,30672900,19689500,146486900
2025-04-02,222.91842651367188,156.49734497070312,379.23675537109375,282.760009765625,224.21278818927524,157.86262130532444,382.1543912389325,284.989990234375,220.06088576879955,154.1654344397735,373.75867347343586,251.27000427246094,220.3595869543347,154.61387643325034,375.0984230803946,254.60000610351562,35905900,25041700,16092600,212787800
2025-04-03,202.30825805664062,150.19918823242188,370.2752990722656,267.2799987792969,206.58960121618028,152.25206746912303,374.61212363444304,276.29998779296875,200.37667426890133,149.87032672274708,366.54388609690864,261.510009765625,204.64805110026137,150.58783997911712,371.9425583652147,265.2900085449219,103419000,46883400,30198000,136174300
2025-04-04,187.56253051757812,145.09689331054688,357.1061706542969,239.42999267578125,199.01262630823254,150.54799324363788,371.74410993496775,261.0,186.52703508606032,144.8776522919314,356.7489202327306,236.0,193.0486144227304,147.49855413182192,361.36358655898334,255.3800048828125,125910900,62259500,49209900,181229400
2025-04-07,180.6725616455078,146.24290466308594,355.14117431640625,233.2899932861328,193.30748067285785,152.3218321659185,368.1813588125757,252.0,173.86223225537526,140.04439668677543,342.17049555544185,214.25,176.43103817745248,141.06087632952463,348.2142236601539,223.77999877929688,160466300,76794100,50425000,183453800
2025-04-08,171.6717987060547,144.19998168945312,351.8662414550781,221.86000061035156,189.51403482217904,151.7139355045659,370.8112022714622,250.44000244140625,168.47573669018362,142.5357542501846,347.5889889390993,217.8000030517578,185.88983084847527,150.69745588802078,365.46216834014683,245.0,120859500,52200200,35868900,171603500
2025-04-09,197.98709106445312,158.1615753173828,387.52325439453125,272.20001220703125,199.7394480269994,158.9986690004619,390.24245792204835,274.69000244140625,171.14407803694525,143.41271451247957,350.41733953240174,223.8800048828125,171.20381523449285,143.92094670447867,350.85399906862426,224.69000244140625,184395900,70406200,50199700,219433400
2025-04-10,189.5936737060547,152.2919464111328,378.45269775390625,252.39999389648438,193.93475416517637,157.17500865516934,380.983312003396,262.489990234375,182.20587449762067,149.41191804525613,365.00562576710445,239.3300018310547,188.24954112448538,155.99907817143998,379.1572950457799,260.0,121880000,48022000,38024400,181722600
2025-04-11,197.29013061523438,156.5970001220703,385.4988098144531,252.30999755859375,198.67409816298056,157.1251674838408,387.08662977771354,257.739990234375,185.25259829067514,152.29193584419684,376.01144319106686,241.36000061035156,185.29243322025624,152.37164602184413,377.74814777589194,251.83999633789062,87435900,33636200,23839200,128948100
2025-04-14,201.6411590576172,158.5203399658203,384.8636169433594,252.35000610351562,212.01593914767514,161.16117679260088,391.6516465120973,261.79998779296875,200.28706023476008,157.0155480479404,381.2909618319917,245.92999267578125,210.52244846919626,159.44711904636745,390.23251818413166,258.3599853515625,101352900,30333000,19251200,100135200
2025-04-15,201.2628173828125,155.76988220214844,382.7994384765625,254.11000061035156,202.62686743682656,159.09833747842598,388.9126416904877,258.75,198.93297540670014,154.6736922783896,381.24135923720473,247.5399932861328,200.98403365195668,158.58014524074957,385.5583162962043,249.91000366210938,51343900,27551500,17199900,79594300
2025-04-16,193.4269561767578,152.80018615722656,368.7867126464844,241.5500030517578,199.8290454554037,155.35133791385522,378.71073856569086,251.97000122070312,191.53519224238798,150.98646767664792,365.2041538267982,233.88999938964844,197.49920369317184,152.5709851557027,377.7779079921512,247.61000061035156,59732400,28187400,21967800,112378700
